TIMESTAMP_x,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep) 
 12/03  22:30:00,5.55,5.549998368,100
 12/03  22:45:00,5.275,5.274994294,100
 12/03  23:00:00,5,4.999999647,100
 12/03  23:15:00,4.725,4.724998474,100
 12/03  23:30:00,4.45,4.449996948,100
 12/03  23:45:00,4.175,4.174996979,100
 12/03  24:00:00,3.9,3.899997251,100
 12/04  00:15:00,3.9,3.899997251,100
 12/04  00:30:00,3.9,3.899997251,100
 12/04  00:45:00,3.9,3.899997251,100
 12/04  01:00:00,3.9,3.899997251,100
 12/04  01:15:00,4.45,4.212165645,96.5
 12/04  01:30:00,5,4.511878873,93
 12/04  01:45:00,5.55,4.798719975,89.5
 12/04  02:00:00,6.1,5.072254479,86
 12/04  02:15:00,5.825,4.808364595,86
 12/04  02:30:00,5.55,4.544443824,86
 12/04  02:45:00,5.275,4.280494127,86
 12/04  03:00:00,5,4.016510673,86
 12/04  03:15:00,5.55,4.324938665,83
 12/04  03:30:00,6.1,4.621748868,80
 12/04  03:45:00,6.65,4.906560326,77
 12/04  04:00:00,7.2,5.178986217,74
 12/04  04:15:00,7.2,5.0989535,73
 12/04  04:30:00,7.2,5.018741454,72
 12/04  04:45:00,7.2,4.938359112,71
 12/04  05:00:00,7.2,4.857796659,70
 12/04  05:15:00,6.925,4.727866015,71.5
 12/04  05:30:00,6.65,4.594705174,73
 12/04  05:45:00,6.375,4.458369214,74.5
 12/04  06:00:00,6.1,4.318908745,76
 12/04  06:15:00,6.1,4.319137931,76
 12/04  06:30:00,6.1,4.319371309,76
 12/04  06:45:00,6.1,4.319603831,76
 12/04  07:00:00,6.1,4.319835644,76
 12/04  07:15:00,6.1,4.320071567,76
 12/04  07:30:00,6.1,4.320301866,76
 12/04  07:45:00,6.1,4.32053623,76
 12/04  08:00:00,6.1,4.320764994,76
 12/04  08:15:00,6.525,4.560233103,74
 12/04  08:30:00,6.95,4.793367536,72
 12/04  08:45:00,7.375,5.020016288,70
 12/04  09:00:00,7.8,5.240029084,68
 12/04  09:15:00,7.8,5.240355182,68
 12/04  09:30:00,7.8,5.240680511,68
 12/04  09:45:00,7.8,5.241005064,68
 12/04  10:00:00,7.8,5.24132885,68
 12/04  10:15:00,8.35,5.437407192,64.5
 12/04  10:30:00,8.9,5.61679993,61
 12/04  10:45:00,9.45,5.778849546,57.5
 12/04  11:00:00,10,5.922825011,54
 12/04  11:15:00,10.275,6.059330226,53
 12/04  11:30:00,10.55,6.193236696,52
 12/04  11:45:00,10.825,6.324504668,51
 12/04  12:00:00,11.1,6.4530938,50
 12/04  12:15:00,11.375,6.401113436,47.25
 12/04  12:30:00,11.65,6.340174954,44.5
 12/04  12:45:00,11.925,6.270004933,41.75
 12/04  13:00:00,12.2,6.190304958,39
 12/04  13:15:00,12.2,6.190304958,39
 12/04  13:30:00,12.2,6.190304958,39
 12/04  13:45:00,12.2,6.190304958,39
 12/04  14:00:00,12.2,6.190304958,39
 12/04  14:15:00,12.2,6.190304958,39
 12/04  14:30:00,12.2,6.190304958,39
 12/04  14:45:00,12.2,6.190304958,39
 12/04  15:00:00,12.2,6.190304958,39
 12/04  15:15:00,11.925,6.057048263,39.75
 12/04  15:30:00,11.65,5.92152944,40.5
 12/04  15:45:00,11.375,5.78378189,41.25
 12/04  16:00:00,11.1,5.643823087,42
 12/04  16:15:00,10.55,5.605501596,46
 12/04  16:30:00,10,5.543276248,50
 12/04  16:45:00,9.45,5.458263794,54
 12/04  17:00:00,8.9,5.351514016,58
 12/04  17:15:00,8.625,5.224555042,59.25
 12/04  17:30:00,8.35,5.094565954,60.5
 12/04  17:45:00,8.075,4.961600293,61.75
 12/04  18:00:00,7.8,4.825699887,63
 12/04  18:15:00,7.8,4.825699887,63
 12/04  18:30:00,7.8,4.825699887,63
 12/04  18:45:00,7.8,4.825699887,63
 12/04  19:00:00,7.8,4.825699887,63
 12/04  19:15:00,7.65,4.734962699,63.5
 12/04  19:30:00,7.5,4.643617424,64
 12/04  19:45:00,7.35,4.551666034,64.5
 12/04  20:00:00,7.2,4.459121422,65
 12/04  20:15:00,7.2,4.459473031,65
 12/04  20:30:00,7.2,4.459828731,65
 12/04  20:45:00,7.2,4.460183729,65
 12/04  21:00:00,7.2,4.460542936,65
 12/04  21:15:00,7.2,4.358348663,63.75
 12/04  21:30:00,7.2,4.255848164,62.5
 12/04  21:45:00,7.2,4.153032965,61.25
 12/04  22:00:00,7.2,4.049901615,60
 12/04  22:15:00,6.925,4.013090003,62.5
 12/04  22:30:00,6.65,3.970164951,65
 12/04  22:45:00,6.375,3.921272449,67.5
 12/04  23:00:00,6.1,3.86655328,70
 12/04  23:15:00,6.1,3.86655328,70
 12/04  23:30:00,6.1,3.86655328,70
 12/04  23:45:00,6.1,3.86655328,70
 12/04  24:00:00,6.1,3.86655328,70
 12/05  00:15:00,5.825,3.616435946,70
 12/05  00:30:00,5.55,3.366235858,70
 12/05  00:45:00,5.275,3.115939663,70
 12/05  01:00:00,5,2.86555722,70
 12/05  01:15:00,5,2.86555722,70
 12/05  01:30:00,5,2.86555722,70
 12/05  01:45:00,5,2.86555722,70
 12/05  02:00:00,5,2.86555722,70
 12/05  02:15:00,4.725,2.723710367,71.5
 12/05  02:30:00,4.45,2.578814374,73
 12/05  02:45:00,4.175,2.430921612,74.5
 12/05  03:00:00,3.9,2.280074502,76
 12/05  03:15:00,3.9,2.158708455,74.25
 12/05  03:30:00,3.9,2.03689194,72.5
 12/05  03:45:00,3.9,1.914620155,70.75
 12/05  04:00:00,3.9,1.791890928,69
 12/05  04:15:00,3.625,1.645573201,70.5
 12/05  04:30:00,3.35,1.496270409,72
 12/05  04:45:00,3.075,1.344030666,73.5
 12/05  05:00:00,2.8,1.188904623,75
 12/05  05:15:00,2.8,1.188904623,75
 12/05  05:30:00,2.8,1.188904623,75
 12/05  05:45:00,2.8,1.188904623,75
 12/05  06:00:00,2.8,1.188904623,75
 12/05  06:15:00,3.075,1.344030666,73.5
 12/05  06:30:00,3.35,1.496270409,72
 12/05  06:45:00,3.625,1.645573201,70.5
 12/05  07:00:00,3.9,1.791890928,69
 12/05  07:15:00,3.625,1.645851929,70.5
 12/05  07:30:00,3.35,1.496792694,72
 12/05  07:45:00,3.075,1.344765727,73.5
 12/05  08:00:00,2.8,1.189818336,75
 12/05  08:15:00,3.625,1.681156252,71
 12/05  08:30:00,4.45,2.148869158,67
 12/05  08:45:00,5.275,2.591849417,63
 12/05  09:00:00,6.1,3.008916305,59
 12/05  09:15:00,6.375,3.168670514,58
 12/05  09:30:00,6.65,3.326158751,57
 12/05  09:45:00,6.925,3.481345544,56
 12/05  10:00:00,7.2,3.63419851,55
 12/05  10:15:00,7.35,3.719933517,54.5
 12/05  10:30:00,7.5,3.805001387,54
 12/05  10:45:00,7.65,3.889401603,53.5
 12/05  11:00:00,7.8,3.973129815,53
 12/05  11:15:00,7.8,3.972627193,53
 12/05  11:30:00,7.8,3.972123869,53
 12/05  11:45:00,7.8,3.971619841,53
 12/05  12:00:00,7.8,3.971115076,53
 12/05  12:15:00,7.8,3.970106067,53
 12/05  12:30:00,7.8,3.969096785,53
 12/05  12:45:00,7.8,3.96808716,53
 12/05  13:00:00,7.8,3.967077248,53
 12/05  13:15:00,7.8,3.96657126,53
 12/05  13:30:00,7.8,3.966067064,53
 12/05  13:45:00,7.8,3.965562121,53
 12/05  14:00:00,7.8,3.965056544,53
 12/05  14:15:00,7.8,3.964550226,53
 12/05  14:30:00,7.8,3.96404325,53
 12/05  14:45:00,7.8,3.96353802,53
 12/05  15:00:00,7.8,3.963032102,53
 12/05  15:15:00,7.8,3.96252549,53
 12/05  15:30:00,7.8,3.962018189,53
 12/05  15:45:00,7.8,3.961510171,53
 12/05  16:00:00,7.8,3.961003949,53
 12/05  16:15:00,7.65,3.876459695,53.5
 12/05  16:30:00,7.5,3.79127392,54
 12/05  16:45:00,7.35,3.705446331,54.5
 12/05  17:00:00,7.2,3.618982649,55
 12/05  17:15:00,7.2,3.617546976,55
 12/05  17:30:00,7.2,3.616112522,55
 12/05  17:45:00,7.2,3.614676797,55
 12/05  18:00:00,7.2,3.613239737,55
 12/05  18:15:00,7.35,3.699130697,54.5
 12/05  18:30:00,7.5,3.784369674,54
 12/05  18:45:00,7.65,3.868951149,53.5
 12/05  19:00:00,7.8,3.952875612,53
 12/05  19:15:00,7.975,4.055694853,52.5
 12/05  19:30:00,8.15,4.15768402,52
 12/05  19:45:00,8.325,4.258840364,51.5
 12/05  20:00:00,8.5,4.359155844,51
 12/05  20:15:00,8.675,4.435858499,50.25
 12/05  20:30:00,8.85,4.511267074,49.5
 12/05  20:45:00,9.025,4.585360567,48.75
 12/05  21:00:00,9.2,4.658131704,48
 12/05  21:15:00,9.4,4.750079606,47.25
 12/05  21:30:00,9.6,4.840500659,46.5
 12/05  21:45:00,9.8,4.929370158,45.75
 12/05  22:00:00,10,5.016679446,45
 12/05  22:15:00,10.275,5.164197263,44.25
 12/05  22:30:00,10.55,5.309613134,43.5
 12/05  22:45:00,10.825,5.452894534,42.75
 12/05  23:00:00,11.1,5.594013155,42
 12/05  23:15:00,11.375,5.654597601,40.5
 12/05  23:30:00,11.65,5.710555374,39
 12/05  23:45:00,11.925,5.76179298,37.5
 12/05  24:00:00,12.2,5.808203914,36
 12/06  00:15:00,11.65,5.522228805,37.25
 12/06  00:30:00,11.1,5.228590612,38.5
 12/06  00:45:00,10.55,4.927456668,39.75
 12/06  01:00:00,10,4.619007744,41
 12/06  01:15:00,9.45,5.162150651,51.25
 12/06  01:30:00,8.9,5.631575717,61.5
 12/06  01:45:00,8.35,6.03348442,71.75
 12/06  02:00:00,7.8,6.373320793,82
 12/06  02:15:00,7.65,6.069917961,80
 12/06  02:30:00,7.5,5.767642226,78
 12/06  02:45:00,7.35,5.466506311,76
 12/06  03:00:00,7.2,5.166540963,74
 12/06  03:15:00,6.925,5.012826603,75.25
 12/06  03:30:00,6.65,4.856525559,76.5
 12/06  03:45:00,6.375,4.697676234,77.75
 12/06  04:00:00,6.1,4.536317767,79
 12/06  04:15:00,6.1,4.364499965,76.75
 12/06  04:30:00,6.1,4.191832878,74.5
 12/06  04:45:00,6.1,4.018316581,72.25
 12/06  05:00:00,6.1,3.84394124,70
 12/06  05:15:00,6.1,3.746831387,68.75
 12/06  05:30:00,6.1,3.649467942,67.5
 12/06  05:45:00,6.1,3.551850217,66.25
 12/06  06:00:00,6.1,3.453975119,65
 12/06  06:15:00,6.1,3.336112018,63.5
 12/06  06:30:00,6.1,3.21786964,62
 12/06  06:45:00,6.1,3.099249326,60.5
 12/06  07:00:00,6.1,2.98024733,59
 12/06  07:15:00,6.1,3.10006512,60.5
 12/06  07:30:00,6.1,3.21943247,62
 12/06  07:45:00,6.1,3.338351717,63.5
 12/06  08:00:00,6.1,3.45682522,65
 12/06  08:15:00,6.375,3.602978863,63.75
 12/06  08:30:00,6.65,3.746406544,62.5
 12/06  08:45:00,6.925,3.887060854,61.25
 12/06  09:00:00,7.2,4.024895098,60
 12/06  09:15:00,7.35,4.008767294,58.25
 12/06  09:30:00,7.5,3.990057004,56.5
 12/06  09:45:00,7.65,3.968716322,54.75
 12/06  10:00:00,7.8,3.94470987,53
 12/06  10:15:00,8.075,4.001342593,51
 12/06  10:30:00,8.35,4.052716082,49
 12/06  10:45:00,8.625,4.09871301,47
 12/06  11:00:00,8.9,4.139199665,45
 12/06  11:15:00,9.175,4.220820031,43.5
 12/06  11:30:00,9.45,4.298234976,42
 12/06  11:45:00,9.725,4.371357743,40.5
 12/06  12:00:00,10,4.440103367,39
 12/06  12:15:00,9.725,4.297835513,39.75
 12/06  12:30:00,9.45,4.153420921,40.5
 12/06  12:45:00,9.175,4.006888639,41.25
 12/06  13:00:00,8.9,3.858268224,42
 12/06  13:15:00,9.175,4.006888639,41.25
 12/06  13:30:00,9.45,4.153420921,40.5
 12/06  13:45:00,9.725,4.297835513,39.75
 12/06  14:00:00,10,4.440103367,39
 12/06  14:15:00,10,4.439376175,39
 12/06  14:30:00,10,4.438648313,39
 12/06  14:45:00,10,4.437922192,39
 12/06  15:00:00,10,4.43719297,39
 12/06  15:15:00,10,4.437922192,39
 12/06  15:30:00,10,4.438648313,39
 12/06  15:45:00,10,4.439376175,39
 12/06  16:00:00,10,4.440103367,39
 12/06  16:15:00,9.45,4.17829416,40.75
 12/06  16:30:00,8.9,3.906578717,42.5
 12/06  16:45:00,8.35,3.625237544,44.25
 12/06  17:00:00,7.8,3.334525361,46
 12/06  17:15:00,7.8,3.334525361,46
 12/06  17:30:00,7.8,3.334525361,46
 12/06  17:45:00,7.8,3.334525361,46
 12/06  18:00:00,7.8,3.334525361,46
 12/06  18:15:00,7.375,3.15979391,48
 12/06  18:30:00,6.95,2.977136092,50
 12/06  18:45:00,6.525,2.786763717,52
 12/06  19:00:00,6.1,2.588875689,54
 12/06  19:15:00,6.1,2.689275753,55.25
 12/06  19:30:00,6.1,2.789384765,56.5
 12/06  19:45:00,6.1,2.889203692,57.75
 12/06  20:00:00,6.1,2.988736211,59
 12/06  20:15:00,5.55,2.70203966,61.5
 12/06  20:30:00,5,2.404414857,64
 12/06  20:45:00,4.45,2.096181456,66.5
 12/06  21:00:00,3.9,1.777659677,69
 12/06  21:15:00,3.9,1.777659677,69
 12/06  21:30:00,3.9,1.777659677,69
 12/06  21:45:00,3.9,1.777659677,69
 12/06  22:00:00,3.9,1.777659677,69
 12/06  22:15:00,3.9,1.777659677,69
 12/06  22:30:00,3.9,1.777659677,69
 12/06  22:45:00,3.9,1.777659677,69
 12/06  23:00:00,3.9,1.777659677,69
 12/06  23:15:00,3.9,1.777659677,69
 12/06  23:30:00,3.9,1.777659677,69
 12/06  23:45:00,3.9,1.777659677,69
 12/06  24:00:00,3.9,1.777659677,69
 12/07  00:15:00,3.9,1.777659677,69
 12/07  00:30:00,3.9,1.777659677,69
 12/07  00:45:00,3.9,1.777659677,69
 12/07  01:00:00,3.9,1.777659677,69
 12/07  01:15:00,4.175,1.938032736,67.75
 12/07  01:30:00,4.45,2.095853056,66.5
 12/07  01:45:00,4.725,2.251089074,65.25
 12/07  02:00:00,5,2.403696883,64
 12/07  02:15:00,5.275,2.667537776,64.25
 12/07  02:30:00,5.55,2.931712294,64.5
 12/07  02:45:00,5.825,3.196224271,64.75
 12/07  03:00:00,6.1,3.461085,65
 12/07  03:15:00,6.375,3.606688671,63.75
 12/07  03:30:00,6.65,3.749502866,62.5
 12/07  03:45:00,6.925,3.889479499,61.25
 12/07  04:00:00,7.2,4.026575782,60
 12/07  04:15:00,6.925,3.991121682,62.5
 12/07  04:30:00,6.65,3.949563479,65
 12/07  04:45:00,6.375,3.902058787,67.5
 12/07  05:00:00,6.1,3.848737622,70
 12/07  05:15:00,6.375,4.00035875,68.75
 12/07  05:30:00,6.65,4.1493148,67.5
 12/07  05:45:00,6.925,4.295560194,66.25
 12/07  06:00:00,7.2,4.439055002,65
 12/07  06:15:00,7.2,4.623423318,67.25
 12/07  06:30:00,7.2,4.806813734,69.5
 12/07  06:45:00,7.2,4.989241853,71.75
 12/07  07:00:00,7.2,5.170709161,74
 12/07  07:15:00,7.35,5.349376463,74.5
 12/07  07:30:00,7.5,5.528476549,75
 12/07  07:45:00,7.65,5.70799033,75.5
 12/07  08:00:00,7.8,5.887932353,76
 12/07  08:15:00,8.075,6.163432902,76.25
 12/07  08:30:00,8.35,6.43932813,76.5
 12/07  08:45:00,8.625,6.715621816,76.75
 12/07  09:00:00,8.9,6.992310273,77
 12/07  09:15:00,8.9,7.120131063,78.5
 12/07  09:30:00,8.9,7.247467272,80
 12/07  09:45:00,8.9,7.374316723,81.5
 12/07  10:00:00,8.9,7.500682049,83
 12/07  10:15:00,9.45,7.958050333,82.25
 12/07  10:30:00,10,8.412548982,81.5
 12/07  10:45:00,10.55,8.864147923,80.75
 12/07  11:00:00,11.1,9.312835174,80
 12/07  11:15:00,11.1,9.610266112,83.25
 12/07  11:30:00,11.1,9.904921204,86.5
 12/07  11:45:00,11.1,10.19684117,89.75
 12/07  12:00:00,11.1,10.48605793,93
 12/07  12:15:00,11.525,10.81223119,92
 12/07  12:30:00,11.95,11.13553704,91
 12/07  12:45:00,12.375,11.45593912,90
 12/07  13:00:00,12.8,11.77339306,89
 12/07  13:15:00,12.8,11.93898569,90.75
 12/07  13:30:00,12.8,12.10371689,92.5
 12/07  13:45:00,12.8,12.26757773,94.25
 12/07  14:00:00,12.8,12.43058252,96
 12/07  14:15:00,12.375,11.7803556,93.5
 12/07  14:30:00,11.95,11.13466583,91
 12/07  14:45:00,11.525,10.49367426,88.5
 12/07  15:00:00,11.1,9.85752174,86
 12/07  15:15:00,10.275,9.286222751,88.5
 12/07  15:30:00,9.45,8.70061905,91
 12/07  15:45:00,8.625,8.101104067,93.5
 12/07  16:00:00,7.8,7.488062926,96
 12/07  16:15:00,7.65,7.281344369,95.25
 12/07  16:30:00,7.5,7.075199388,94.5
 12/07  16:45:00,7.35,6.869619042,93.75
 12/07  17:00:00,7.2,6.664613039,93
 12/07  17:15:00,6.925,6.261254971,91.25
 12/07  17:30:00,6.65,5.860152144,89.5
 12/07  17:45:00,6.375,5.461340375,87.75
 12/07  18:00:00,6.1,5.064840646,86
 12/07  18:15:00,6.1,5.064976076,86
 12/07  18:30:00,6.1,5.065110559,86
 12/07  18:45:00,6.1,5.065244387,86
 12/07  19:00:00,6.1,5.06537718,86
 12/07  19:15:00,6.1,5.06537718,86
 12/07  19:30:00,6.1,5.06537718,86
 12/07  19:45:00,6.1,5.06537718,86
 12/07  20:00:00,6.1,5.06537718,86
 12/07  20:15:00,5.825,4.801638434,86
 12/07  20:30:00,5.55,4.537874355,86
 12/07  20:45:00,5.275,4.274074893,86
 12/07  21:00:00,5,4.010246499,86
 12/07  21:15:00,5.275,4.146955814,84.25
 12/07  21:30:00,5.55,4.280243464,82.5
 12/07  21:45:00,5.825,4.410049442,80.75
 12/07  22:00:00,6.1,4.536317767,79
 12/07  22:15:00,5.825,4.410049442,80.75
 12/07  22:30:00,5.55,4.280243464,82.5
 12/07  22:45:00,5.275,4.146955814,84.25
 12/07  23:00:00,5,4.010246499,86
 12/07  23:15:00,4.725,3.870172355,87.75
 12/07  23:30:00,4.45,3.726787058,89.5
 12/07  23:45:00,4.175,3.580154437,91.25
 12/07  24:00:00,3.9,3.430319256,93
 12/08  00:15:00,3.9,3.430319256,93
 12/08  00:30:00,3.9,3.430319256,93
 12/08  00:45:00,3.9,3.430319256,93
 12/08  01:00:00,3.9,3.430319256,93
 12/08  01:15:00,3.9,3.430382932,93
 12/08  01:30:00,3.9,3.43044581,93
 12/08  01:45:00,3.9,3.430512847,93
 12/08  02:00:00,3.9,3.430574125,93
 12/08  02:15:00,3.9,3.430574125,93
 12/08  02:30:00,3.9,3.430574125,93
 12/08  02:45:00,3.9,3.430574125,93
 12/08  03:00:00,3.9,3.430574125,93
 12/08  03:15:00,3.625,3.277525869,94.75
 12/08  03:30:00,3.35,3.121380732,96.5
 12/08  03:45:00,3.075,2.962190224,98.25
 12/08  04:00:00,2.8,2.799998675,100
 12/08  04:15:00,3.075,2.897557272,97.25
 12/08  04:30:00,3.35,2.990055049,94.5
 12/08  04:45:00,3.625,3.07736844,91.75
 12/08  05:00:00,3.9,3.159385031,89
 12/08  05:15:00,3.9,3.040062818,87.25
 12/08  05:30:00,3.9,2.920319881,85.5
 12/08  05:45:00,3.9,2.800154253,83.75
 12/08  06:00:00,3.9,2.679574351,82
 12/08  06:15:00,3.9,2.679574351,82
 12/08  06:30:00,3.9,2.679574351,82
 12/08  06:45:00,3.9,2.679574351,82
 12/08  07:00:00,3.9,2.679574351,82
 12/08  07:15:00,3.625,2.537835048,83.75
 12/08  07:30:00,3.35,2.392798864,85.5
 12/08  07:45:00,3.075,2.24453004,87.25
 12/08  08:00:00,2.8,2.093079953,89
 12/08  08:15:00,2.8,1.97940068,87.25
 12/08  08:30:00,2.8,1.865379356,85.5
 12/08  08:45:00,2.8,1.751025526,83.75
 12/08  09:00:00,2.8,1.636330484,82
 12/08  09:15:00,3.625,2.214441763,79
 12/08  09:30:00,4.45,2.775898508,76
 12/08  09:45:00,5.275,3.320084007,73
 12/08  10:00:00,6.1,3.846341461,70
 12/08  10:15:00,6.375,3.997841284,68.75
 12/08  10:30:00,6.65,4.146673269,67.5
 12/08  10:45:00,6.925,4.292791912,66.25
 12/08  11:00:00,7.2,4.436162392,65
 12/08  11:15:00,7.35,4.527555116,64.5
 12/08  11:30:00,7.5,4.618319089,64
 12/08  11:45:00,7.65,4.708446744,63.5
 12/08  12:00:00,7.8,4.797936205,63
 12/08  12:15:00,8.35,5.087141945,60.75
 12/08  12:30:00,8.9,5.365773577,58.5
 12/08  12:45:00,9.45,5.633528668,56.25
 12/08  13:00:00,10,5.890064012,54
 12/08  13:15:00,10.275,5.928595501,52
 12/08  13:30:00,10.55,5.96138796,50
 12/08  13:45:00,10.825,5.988301295,48
 12/08  14:00:00,11.1,6.009187364,46
 12/08  14:15:00,11.1,5.906585762,45
 12/08  14:30:00,11.1,5.803658064,44
 12/08  14:45:00,11.1,5.700398012,43
 12/08  15:00:00,11.1,5.59680662,42
 12/08  15:15:00,11.1,5.59680662,42
 12/08  15:30:00,11.1,5.59680662,42
 12/08  15:45:00,11.1,5.59680662,42
 12/08  16:00:00,11.1,5.59680662,42
 12/08  16:15:00,10.55,5.461949819,45
 12/08  16:30:00,10,5.309727312,48
 12/08  16:45:00,9.45,5.140815367,51
 12/08  17:00:00,8.9,4.955852114,54
 12/08  17:15:00,8.625,4.812594844,55
 12/08  17:30:00,8.35,4.666878619,56
 12/08  17:45:00,8.075,4.518740378,57
 12/08  18:00:00,7.8,4.368215614,58
 12/08  18:15:00,7.8,4.476213193,59.25
 12/08  18:30:00,7.8,4.583829967,60.5
 12/08  18:45:00,7.8,4.691072757,61.75
 12/08  19:00:00,7.8,4.797936205,63
 12/08  19:15:00,7.1,4.650531627,68.75
 12/08  19:30:00,6.4,4.468899049,74.5
 12/08  19:45:00,5.7,4.254905897,80.25
 12/08  20:00:00,5,4.010246499,86
 12/08  20:15:00,5.55,4.150541256,80.75
 12/08  20:30:00,6.1,4.268302,75.5
 12/08  20:45:00,6.65,4.362447991,70.25
 12/08  21:00:00,7.2,4.43181403,65
 12/08  21:15:00,6.925,4.410438044,67.75
 12/08  21:30:00,6.65,4.382354632,70.5
 12/08  21:45:00,6.375,4.34772557,73.25
 12/08  22:00:00,6.1,4.306723084,76
 12/08  22:15:00,6.1,4.306723084,76
 12/08  22:30:00,6.1,4.306723084,76
 12/08  22:45:00,6.1,4.306723084,76
 12/08  23:00:00,6.1,4.306723084,76
 12/08  23:15:00,5.825,4.051127219,76
 12/08  23:30:00,5.55,3.795472701,76
 12/08  23:45:00,5.275,3.539750928,76
 12/08  24:00:00,5,3.283976018,76
 12/09  00:15:00,5.275,3.539519325,76
 12/09  00:30:00,5.55,3.795002984,76
 12/09  00:45:00,5.825,4.050421493,76
 12/09  01:00:00,6.1,4.305777087,76
 12/09  01:15:00,5.825,4.164388848,77.5
 12/09  01:30:00,5.55,4.019930872,79
 12/09  01:45:00,5.275,3.872442486,80.5
 12/09  02:00:00,5,3.721976641,82
 12/09  02:15:00,4.725,3.228165507,78.75
 12/09  02:30:00,4.45,2.738252361,75.5
 12/09  02:45:00,4.175,2.252327393,72.25
 12/09  03:00:00,3.9,1.77046968,69
 12/09  03:15:00,3.625,1.747526489,72.25
 12/09  03:30:00,3.35,1.717398888,75.5
 12/09  03:45:00,3.075,1.680272998,78.75
 12/09  04:00:00,2.8,1.636330484,82
 12/09  04:15:00,2.8,1.356070284,77.75
 12/09  04:30:00,2.8,1.073672815,73.5
 12/09  04:45:00,2.8,0.789115976,69.25
 12/09  05:00:00,2.8,0.502388552,65
 12/09  05:15:00,2.65,0.131696298,61.5
 12/09  05:30:00,2.5,-0.22446795,58
 12/09  05:45:00,2.35,-0.573093655,54.5
 12/09  06:00:00,2.2,-0.920451025,51
 12/09  06:15:00,2.35,-0.830490712,50.5
 12/09  06:30:00,2.5,-0.741128078,50
 12/09  06:45:00,2.65,-0.652367121,49.5
 12/09  07:00:00,2.8,-0.564211141,49
 12/09  07:15:00,2.65,-0.651422017,49.5
 12/09  07:30:00,2.5,-0.739270032,50
 12/09  07:45:00,2.35,-0.827749475,50.5
 12/09  08:00:00,2.2,-0.916856596,51
 12/09  08:15:00,2.35,-0.826835557,50.5
 12/09  08:30:00,2.5,-0.737415273,50
 12/09  08:45:00,2.65,-0.648594352,49.5
 12/09  09:00:00,2.8,-0.560378797,49
 12/09  09:15:00,3.075,-0.406738181,48
 12/09  09:30:00,3.35,-0.25537633,47
 12/09  09:45:00,3.625,-0.106321719,46
 12/09  10:00:00,3.9,0.042064164,45
 12/09  10:15:00,4.45,0.382466411,43.5
 12/09  10:30:00,5,0.71543845,42
 12/09  10:45:00,5.55,1.040786116,40.5
 12/09  11:00:00,6.1,1.358325794,39
 12/09  11:15:00,6.1,1.358325794,39
 12/09  11:30:00,6.1,1.358325794,39
 12/09  11:45:00,6.1,1.358325794,39
 12/09  12:00:00,6.1,1.358325794,39
 12/09  12:15:00,6.1,1.358325794,39
 12/09  12:30:00,6.1,1.358325794,39
 12/09  12:45:00,6.1,1.358325794,39
 12/09  13:00:00,6.1,1.358325794,39
 12/09  13:15:00,6.1,1.357651558,39
 12/09  13:30:00,6.1,1.356974088,39
 12/09  13:45:00,6.1,1.356298667,39
 12/09  14:00:00,6.1,1.35562262,39
 12/09  14:15:00,6.375,1.65982359,40
 12/09  14:30:00,6.65,1.965712316,41
 12/09  14:45:00,6.925,2.273295304,42
 12/09  15:00:00,7.2,2.582578908,43
 12/09  15:15:00,6.925,2.532169227,45
 12/09  15:30:00,6.65,2.476318482,47
 12/09  15:45:00,6.375,2.415156853,49
 12/09  16:00:00,6.1,2.348799726,51
 12/09  16:15:00,6.1,2.26828824,50
 12/09  16:30:00,6.1,2.187611565,49
 12/09  16:45:00,6.1,2.106771987,48
 12/09  17:00:00,6.1,2.025769336,47
 12/09  17:15:00,6.1,2.025769336,47
 12/09  17:30:00,6.1,2.025769336,47
 12/09  17:45:00,6.1,2.025769336,47
 12/09  18:00:00,6.1,2.025769336,47
 12/09  18:15:00,5.825,1.880069248,48
 12/09  18:30:00,5.55,1.731849654,49
 12/09  18:45:00,5.275,1.581142963,50
 12/09  19:00:00,5,1.427988179,51
 12/09  19:15:00,4.725,1.271435749,52
 12/09  19:30:00,4.45,1.112559892,53
 12/09  19:45:00,4.175,0.951395107,54
 12/09  20:00:00,3.9,0.787973733,55
 12/09  20:15:00,3.9,0.697509297,53.75
 12/09  20:30:00,3.9,0.606817878,52.5
 12/09  20:45:00,3.9,0.515901601,51.25
 12/09  21:00:00,3.9,0.424759852,50
 12/09  21:15:00,3.625,0.354343559,52.25
 12/09  21:30:00,3.35,0.278723421,54.5
 12/09  21:45:00,3.075,0.19800822,56.75
 12/09  22:00:00,2.8,0.112313222,59
 12/09  22:15:00,2.8,0.11270861,59
 12/09  22:30:00,2.8,0.113100638,59
 12/09  22:45:00,2.8,0.11349482,59
 12/09  23:00:00,2.8,0.113885641,59
 12/09  23:15:00,2.8,0.113885641,59
 12/09  23:30:00,2.8,0.113885641,59
 12/09  23:45:00,2.8,0.113885641,59
 12/09  24:00:00,2.8,0.113885641,59
 12/10  00:15:00,2.8,0.028781241,57.75
 12/10  00:30:00,2.8,-0.053105909,56.5
 12/10  00:45:00,2.8,-0.13424671,55.25
 12/10  01:00:00,2.8,-0.215603438,54
